channel_id,channel_name,query_groups,search_video_count,recent_long_count,max_search_views,median_search_views,channel_url
UCeY0bbntWzzVIaj2z3QigXg,NBC News,economic_explainers|psychology_society|work_career_education,3,0,200504,200504,https://www.youtube.com/channel/UCeY0bbntWzzVIaj2z3QigXg/videos
UClVmPVF1AxBkx-hcA371RoQ,Wrongly Assumed,history_civilization,1,1,200200,200200,https://www.youtube.com/channel/UClVmPVF1AxBkx-hcA371RoQ/videos
UC2P3DcO7iO3hDWDBI3NU8aA,History Uncovered,history_civilization,1,0,198574,198574,https://www.youtube.com/channel/UC2P3DcO7iO3hDWDBI3NU8aA/videos
UCytiKJcsuKFARvAeUABvRBA,HinExp,technology_ai,1,1,197716,197716,https://www.youtube.com/channel/UCytiKJcsuKFARvAeUABvRBA/videos
UCpgh3p0dfB73tftHU64PYJA,Mackard,work_career_education,1,1,197682,197682,https://www.youtube.com/channel/UCpgh3p0dfB73tftHU64PYJA/videos
UCXirHhcCTfZediXFsjTrMuw,Magical Manhwa Recaps,consumer_systems,1,1,196072,196072,https://www.youtube.com/channel/UCXirHhcCTfZediXFsjTrMuw/videos
UCYatHuZUhLwuj-3OLKYj6zg,DADA TuhiRam ,economic_explainers,1,1,195702,195702,https://www.youtube.com/channel/UCYatHuZUhLwuj-3OLKYj6zg/videos
UCkovl5nTg7aSUCmAfwniYGg,South African Music Culture,culture_entertainment,1,1,193504,193504,https://www.youtube.com/channel/UCkovl5nTg7aSUCmAfwniYGg/videos
UCEHYEnOkKZJgxcGhPQvFF_Q,Robbers IQ,history_civilization,1,1,193030,193030,https://www.youtube.com/channel/UCEHYEnOkKZJgxcGhPQvFF_Q/videos
UCiK32DVMZfE_MMirv6CXpQw,Echoes of History,history_civilization,1,0,192401,192401,https://www.youtube.com/channel/UCiK32DVMZfE_MMirv6CXpQw/videos
UCAuUUnT6oDeKwE6v1NGQxug,TED,economic_explainers|technology_ai|work_career_education,3,3,192275,192275,https://www.youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug/videos
UCkK8gZ4GtSa3JjbNabJci3Q,Creative Mind new journey,practical_lifestyle,1,1,191417,191417,https://www.youtube.com/channel/UCkK8gZ4GtSa3JjbNabJci3Q/videos
UC1j-H0IWdm0vSeP6qtyGVLw,Quest Means Business,work_career_education,1,0,191127,191127,https://www.youtube.com/channel/UC1j-H0IWdm0vSeP6qtyGVLw/videos
UCfCAy6CkaliVqbwqKT2VSYw,SUCCESS CHASERS,psychology_society,1,1,190301,190301,https://www.youtube.com/channel/UCfCAy6CkaliVqbwqKT2VSYw/videos
UC7bxFmhgSQe4aMAwIw-lzsQ,mattyballz,culture_entertainment,1,1,188873,188873,https://www.youtube.com/channel/UC7bxFmhgSQe4aMAwIw-lzsQ/videos
UC3hQxO2yb4TjIar90ccXjfQ,The Ultimate Discovery,geography_logistics,1,1,187991,187991,https://www.youtube.com/channel/UC3hQxO2yb4TjIar90ccXjfQ/videos
UCLn2w1ezRJiywUlu55oCzMA,Eric Demeusy,culture_entertainment,1,1,187690,187690,https://www.youtube.com/channel/UCLn2w1ezRJiywUlu55oCzMA/videos
UCAKPIc6R4Z0AyIAFaTACCjA,Old Line Power,everyday_history|history_civilization,2,2,187383,187383,https://www.youtube.com/channel/UCAKPIc6R4Z0AyIAFaTACCjA/videos
UCz8QaiQxApLq8sLNcszYyJw,Firstpost,technology_ai|work_career_education,2,2,184579,97220,https://www.youtube.com/channel/UCz8QaiQxApLq8sLNcszYyJw/videos
UCuJBQl-_LZcFepZ_SFyhXbA,Back to Yesterday,everyday_history,2,2,184397,96557,https://www.youtube.com/channel/UCuJBQl-_LZcFepZ_SFyhXbA/videos
UCmmPgObSUPw1HL2lq6H4ffA,Geography Now,geography_logistics,1,1,183836,183836,https://www.youtube.com/channel/UCmmPgObSUPw1HL2lq6H4ffA/videos
UCGmbysJQhLK663YVGnjZLmA,Dead Curious ,crime_scams_mystery,1,1,183790,183790,https://www.youtube.com/channel/UCGmbysJQhLK663YVGnjZLmA/videos
UCMVhLAn7fXvYKlwM0ytKNmQ,Vincent Perez  Films,speculative_scifi,1,1,183467,183467,https://www.youtube.com/channel/UCMVhLAn7fXvYKlwM0ytKNmQ/videos
UCWXYDYv5STLk-zoxMP2I1Lw,Dan Koe,work_career_education,1,1,182970,182970,https://www.youtube.com/channel/UCWXYDYv5STLk-zoxMP2I1Lw/videos
UCSnjjOi6ThcHQy8gvJIimgA,Terminato,consumer_systems,2,1,182852,99097,https://www.youtube.com/channel/UCSnjjOi6ThcHQy8gvJIimgA/videos
UCrkjX-SG6vQExRPCi1Tf30g,Glore,geography_logistics,1,1,181513,181513,https://www.youtube.com/channel/UCrkjX-SG6vQExRPCi1Tf30g/videos
UCK42b7JgorTQQGSWkE-fqYQ,More Sam Shamoun,consumer_systems,1,1,180616,180616,https://www.youtube.com/channel/UCK42b7JgorTQQGSWkE-fqYQ/videos
UCgNg3vwj3xt7QOrcIDaHdFg,PolyMatter,work_career_education,1,1,179396,179396,https://www.youtube.com/channel/UCgNg3vwj3xt7QOrcIDaHdFg/videos
UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,culture_entertainment,1,1,178155,178155,https://www.youtube.com/channel/UCIALMKvObZNtJ6AmdCLP7Lg/videos
UC9ZBqKzvc6heH9Tui25fP0w,Biome Science,wildlife_documentaries,1,1,177561,177561,https://www.youtube.com/channel/UC9ZBqKzvc6heH9Tui25fP0w/videos
UCyr06aC8BDlJ6dObel52XJw,Machine Eye,geography_logistics,2,2,175089,118339,https://www.youtube.com/channel/UCyr06aC8BDlJ6dObel52XJw/videos
UCx3jhoCjNpOuYYQ9yDVx6CQ,Rajnikant Sharma,business_economics|economic_explainers,3,3,173306,160950,https://www.youtube.com/channel/UCx3jhoCjNpOuYYQ9yDVx6CQ/videos
UCVeuau7DLrg7zlAjxxDbdww,HubSpot Marketing,psychology_society,1,1,170990,170990,https://www.youtube.com/channel/UCVeuau7DLrg7zlAjxxDbdww/videos
UCSaosepXoz855RLvlrbjyyQ,8K ProRes ULTRA HD,speculative_scifi,1,1,170966,170966,https://www.youtube.com/channel/UCSaosepXoz855RLvlrbjyyQ/videos
UCkoKI2T_WmQNVWQFCbjFGJQ,History Reconstruction,everyday_history|history_reconstruction,5,5,169426,142165,https://www.youtube.com/channel/UCkoKI2T_WmQNVWQFCbjFGJQ/videos
UCO_biEUmMGgKOYvTUfCu4Dw,Geography Explainer,geography_logistics,1,1,167209,167209,https://www.youtube.com/channel/UCO_biEUmMGgKOYvTUfCu4Dw/videos
UCcSC_VPnipXJeqPUc2oZtrw,Relax History AI,history_reconstruction,5,5,166708,19007,https://www.youtube.com/channel/UCcSC_VPnipXJeqPUc2oZtrw/videos
UCdNfjLbN22bM7-tMBQYZ2Nw,marcelomontalvao,culture_entertainment,1,1,166516,166516,https://www.youtube.com/channel/UCdNfjLbN22bM7-tMBQYZ2Nw/videos
UCnnxJMmo7WGU8i1WMTnwUXw,Privileged Few,work_career_education,1,1,163759,163759,https://www.youtube.com/channel/UCnnxJMmo7WGU8i1WMTnwUXw/videos
UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,work_career_education,1,1,163545,163545,https://www.youtube.com/channel/UC4JX40jDee_tINbkjycV4Sg/videos
UCctXZhXmG-kf3tlIXgVZUlw,GaryVee,psychology_society,1,1,162816,162816,https://www.youtube.com/channel/UCctXZhXmG-kf3tlIXgVZUlw/videos
UCUGwVgtUewevtLvu7NaxVrw,Dr. Roy Casagranda,psychology_society,1,1,162565,162565,https://www.youtube.com/channel/UCUGwVgtUewevtLvu7NaxVrw/videos
UCMhfTJxvzp70aOMUMORgsBw,Edwards Economics,consumer_systems,2,2,162216,114800,https://www.youtube.com/channel/UCMhfTJxvzp70aOMUMORgsBw/videos
UCZ-H-n8fa7NqReTRKe7ByEg,Wealth Logic ,practical_lifestyle,1,1,161539,161539,https://www.youtube.com/channel/UCZ-H-n8fa7NqReTRKe7ByEg/videos
UCMoN2Dm3XlzmXSbLmIjBxCg,Heavymatic,business_economics,1,1,159855,159855,https://www.youtube.com/channel/UCMoN2Dm3XlzmXSbLmIjBxCg/videos
UCn1OFheD7YAAPAorJs0XOHg,Kids Learn World,science_engineering,1,0,159512,159512,https://www.youtube.com/channel/UCn1OFheD7YAAPAorJs0XOHg/videos
UChnIpd1Yj_8eaJ2IRAH-Fpw,The America We Remember,everyday_history,2,2,159398,90121,https://www.youtube.com/channel/UChnIpd1Yj_8eaJ2IRAH-Fpw/videos
UCo5yk-Nj_bW4Svx-kodIybw,History Revived,history_reconstruction,1,1,158530,158530,https://www.youtube.com/channel/UCo5yk-Nj_bW4Svx-kodIybw/videos
UCTH9zV8Imw09J5bOoTR18_A,Senator Elizabeth Warren,work_career_education,1,0,156978,156978,https://www.youtube.com/channel/UCTH9zV8Imw09J5bOoTR18_A/videos
UC-uhvujip5deVcEtLxnW8qg,TLDR News Global,economic_explainers,1,1,156102,156102,https://www.youtube.com/channel/UC-uhvujip5deVcEtLxnW8qg/videos
UCn8zNIfYAQNdrFRrr8oibKw,VICE,crime_scams_mystery,1,1,155173,155173,https://www.youtube.com/channel/UCn8zNIfYAQNdrFRrr8oibKw/videos
UCtxT50MzIRx0H2qdQYRoQeg,Movies Insight Hindi,practical_lifestyle,1,1,152701,152701,https://www.youtube.com/channel/UCtxT50MzIRx0H2qdQYRoQeg/videos
UCJHiG7fRmk8Gdxy6numisMA,Ancient Streets,history_reconstruction,4,4,150926,37123,https://www.youtube.com/channel/UCJHiG7fRmk8Gdxy6numisMA/videos
UC16mlRbA6vVaUzDkckHtkGw,Dear Old Blighty,business_economics,1,1,150570,150570,https://www.youtube.com/channel/UC16mlRbA6vVaUzDkckHtkGw/videos
UCjAXMNVk-bbSPWF7pjIwFJg,Vikash Forensics,internet_mysteries,2,2,146822,79317,https://www.youtube.com/channel/UCjAXMNVk-bbSPWF7pjIwFJg/videos
UCdBjCBrh6gvcf7N1n9kjMiQ,Ancient History,culture_entertainment|history_civilization,2,2,146012,82871,https://www.youtube.com/channel/UCdBjCBrh6gvcf7N1n9kjMiQ/videos
UCR_kFbcwWy1cKLCkmcMf4lg,ABC Science,science_engineering,1,1,142631,142631,https://www.youtube.com/channel/UCR_kFbcwWy1cKLCkmcMf4lg/videos
UCOk2CgtW_euf-9w34fnYQnA,Chronicle - Medieval History Documentaries,history_civilization,1,1,140737,140737,https://www.youtube.com/channel/UCOk2CgtW_euf-9w34fnYQnA/videos
UCmqS13G_ofWMvgxLLUpOmXQ,WealthWise,history_reconstruction,1,1,137920,137920,https://www.youtube.com/channel/UCmqS13G_ofWMvgxLLUpOmXQ/videos
UC4xKdmAXFh4ACyhpiQ_3qBw,TechLead,technology_ai,2,2,137259,137108,https://www.youtube.com/channel/UC4xKdmAXFh4ACyhpiQ_3qBw/videos
UC9oGRaUTFIubLMT45nt9d4A,Metal Morph,everyday_history,1,1,137209,137209,https://www.youtube.com/channel/UC9oGRaUTFIubLMT45nt9d4A/videos
UCRBxiybrJl5YYJDJuKVVCsg,The Truth IS,culture_entertainment,4,4,135497,116633,https://www.youtube.com/channel/UCRBxiybrJl5YYJDJuKVVCsg/videos
UCxenJ3JdINMVF3zG9EXtThg,Untold New York,everyday_history,1,1,135235,135235,https://www.youtube.com/channel/UCxenJ3JdINMVF3zG9EXtThg/videos
UCeMcDx6-rOq_RlKSPehk2tQ,The Space Race,science_engineering,1,1,134429,134429,https://www.youtube.com/channel/UCeMcDx6-rOq_RlKSPehk2tQ/videos
UCqnbDFdCpuN8CMEg0VuEBqA,The New York Times,consumer_systems,1,0,129759,129759,https://www.youtube.com/channel/UCqnbDFdCpuN8CMEg0VuEBqA/videos
UCB2VZlL3LBwe2p3r0f9QY5g,hollnes,wildlife_documentaries,1,1,129518,129518,https://www.youtube.com/channel/UCB2VZlL3LBwe2p3r0f9QY5g/videos
UC65iOHIfKDesHEJDgzNHZsg,Beeyond Ideas,speculative_scifi,1,1,128693,128693,https://www.youtube.com/channel/UC65iOHIfKDesHEJDgzNHZsg/videos
UCaWj2ql_J2M7Dqd78B5U7yQ,Charles VS The Past,history_reconstruction,5,5,127763,59833,https://www.youtube.com/channel/UCaWj2ql_J2M7Dqd78B5U7yQ/videos
UCRxTw7KfR1afSuRHDzkyHNA,pepecore.,history_civilization,1,1,127703,127703,https://www.youtube.com/channel/UCRxTw7KfR1afSuRHDzkyHNA/videos
UC6LweKXMrLmT9zzXFWBrHhw,FD Adventure,wildlife_documentaries,1,1,127653,127653,https://www.youtube.com/channel/UC6LweKXMrLmT9zzXFWBrHhw/videos
UCeBQ24VfikOriqSdKtomh0w,The Iced Coffee Hour Clips,practical_lifestyle,1,1,126280,126280,https://www.youtube.com/channel/UCeBQ24VfikOriqSdKtomh0w/videos
UCPx37Sxf0nrTzd8JA2DHGwg,History After Dark,history_civilization,2,2,124488,113883,https://www.youtube.com/channel/UCPx37Sxf0nrTzd8JA2DHGwg/videos
UCBuAkf7VY9EylKftT70RVoA,Reconic,crime_scams_mystery|internet_mysteries,2,2,121410,121410,https://www.youtube.com/channel/UCBuAkf7VY9EylKftT70RVoA/videos
UCWfnMYXFqLjJdu8wEsKL2OQ,DatingtoWin,internet_mysteries,1,1,121330,121330,https://www.youtube.com/channel/UCWfnMYXFqLjJdu8wEsKL2OQ/videos
UCU46OjqSzu4IDAWiruWYuYQ,Easy Documentary Nature,science_engineering,1,1,119730,119730,https://www.youtube.com/channel/UCU46OjqSzu4IDAWiruWYuYQ/videos
UC8t5I0joFuaInR9oNPKjpyQ,Studio Number Six,culture_entertainment,1,1,119327,119327,https://www.youtube.com/channel/UC8t5I0joFuaInR9oNPKjpyQ/videos
UC2YRJWG-tEaMM2NP8d0NkgQ,The Past Rendered,everyday_history|history_reconstruction,2,2,119305,119305,https://www.youtube.com/channel/UC2YRJWG-tEaMM2NP8d0NkgQ/videos
UCKgC1zNdz19-88JIA3dfcVg,GeoWildLife,wildlife_documentaries,1,1,118848,118848,https://www.youtube.com/channel/UCKgC1zNdz19-88JIA3dfcVg/videos
UCj-Mjn68ap6Hgj6sxp2rpRA,The 700 Club,economic_explainers,1,0,118457,118457,https://www.youtube.com/channel/UCj-Mjn68ap6Hgj6sxp2rpRA/videos
UCVoT8fZqVM44z6huWSaxUIQ,National Geographic UK,science_engineering,2,0,118266,66569,https://www.youtube.com/channel/UCVoT8fZqVM44z6huWSaxUIQ/videos
UC4fjzzxyd-osNfUGVaFoXLg,The Drowsy Astronaut,practical_lifestyle,1,1,115791,115791,https://www.youtube.com/channel/UC4fjzzxyd-osNfUGVaFoXLg/videos
UCVjsbqKtxkLt7bal4NWRjJQ,The Take,culture_entertainment,1,1,115614,115614,https://www.youtube.com/channel/UCVjsbqKtxkLt7bal4NWRjJQ/videos
UC3lv_rnB5LgXW8t9sUH3hXw,DisastersUncovered,business_economics,1,1,111760,111760,https://www.youtube.com/channel/UC3lv_rnB5LgXW8t9sUH3hXw/videos
UCOch_vMp7AKaiGE7e6kSHfg,How to Survive Show,business_economics,1,1,111312,111312,https://www.youtube.com/channel/UCOch_vMp7AKaiGE7e6kSHfg/videos
UC95ANqPeSKRNEH1CaCOs2ew,History of Simple Things,everyday_history,4,4,109923,67102,https://www.youtube.com/channel/UC95ANqPeSKRNEH1CaCOs2ew/videos
UCu2Xw0RIQUwkPNAtYW9xb8A,The Prateek World,consumer_systems,1,1,109369,109369,https://www.youtube.com/channel/UCu2Xw0RIQUwkPNAtYW9xb8A/videos
UCBHlJXCke2IYsiAH5DoP3TA,Sean Dietrich,everyday_history,1,0,108404,108404,https://www.youtube.com/channel/UCBHlJXCke2IYsiAH5DoP3TA/videos
UCcTBzAu-sSTjffEKastwhbA,BomboWannaKnow,wildlife_documentaries,1,1,108394,108394,https://www.youtube.com/channel/UCcTBzAu-sSTjffEKastwhbA/videos
UCMHYGplRnO9aEb7sDv7neyg,Stories of the Old World,everyday_history,1,1,107918,107918,https://www.youtube.com/channel/UCMHYGplRnO9aEb7sDv7neyg/videos
UCHbQhoiP-819_MmVTohgcQQ,Simple Things - Surprising Histories,everyday_history|practical_lifestyle,3,0,107387,56928,https://www.youtube.com/channel/UCHbQhoiP-819_MmVTohgcQQ/videos
UCpPc2Y6D9538RWtcage4o2w,TrackID,culture_entertainment,1,1,106820,106820,https://www.youtube.com/channel/UCpPc2Y6D9538RWtcage4o2w/videos
UCcUEjyUhd-s3Dj0TS0Ekjow,Sleepy History with Oliver,everyday_history|history_civilization,6,6,106176,72211,https://www.youtube.com/channel/UCcUEjyUhd-s3Dj0TS0Ekjow/videos
UCzQ2FFVe7m8yIgzXMZtlSjg,Steve Eisman,technology_ai,1,1,105812,105812,https://www.youtube.com/channel/UCzQ2FFVe7m8yIgzXMZtlSjg/videos
UCCP5j9VOo0QCLMTTf1ORtRA,Lilly's Tech Tips,history_reconstruction,1,1,103578,103578,https://www.youtube.com/channel/UCCP5j9VOo0QCLMTTf1ORtRA/videos
UCf-U0uPVQZtcqXUWa_Hl4Mw,Into the Shadows,work_career_education,1,1,103232,103232,https://www.youtube.com/channel/UCf-U0uPVQZtcqXUWa_Hl4Mw/videos
UCuQxN9hstqdLA0sv8kWx5dg,Archeovest,nature_animals,1,1,101974,101974,https://www.youtube.com/channel/UCuQxN9hstqdLA0sv8kWx5dg/videos
UCsEw1xMjZJR2AbdL_V5vDzA,MovieVerse Hindi,practical_lifestyle|speculative_scifi,2,2,101215,101215,https://www.youtube.com/channel/UCsEw1xMjZJR2AbdL_V5vDzA/videos
UCYB8cOzzg6zijuq6luCrYyQ,RKH Media,consumer_systems,1,1,100367,100367,https://www.youtube.com/channel/UCYB8cOzzg6zijuq6luCrYyQ/videos
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,technology_ai,1,1,98373,98373,https://www.youtube.com/channel/UCsvqVGtbbyHaMoevxPAq9Fg/videos
UCu4XcDBdnZkV6-5z2f16M0g,Real Stories,crime_scams_mystery,1,1,97702,97702,https://www.youtube.com/channel/UCu4XcDBdnZkV6-5z2f16M0g/videos
UCu7oxHVBemRuErORN6P1R6w,Inside Archaeology,history_civilization,1,1,97145,97145,https://www.youtube.com/channel/UCu7oxHVBemRuErORN6P1R6w/videos
UCFgUBKoy5trmcyVh1e_AS8Q,White Sea Studio,culture_entertainment,1,0,95767,95767,https://www.youtube.com/channel/UCFgUBKoy5trmcyVh1e_AS8Q/videos
UC-FK_0fNqLy0TbP9DM9buiw,Omar Najjarine,psychology_society,1,1,95012,95012,https://www.youtube.com/channel/UC-FK_0fNqLy0TbP9DM9buiw/videos
UCawZsQWqfGSbCI5yjkdVkTA,Matthew Berman,technology_ai,1,1,94196,94196,https://www.youtube.com/channel/UCawZsQWqfGSbCI5yjkdVkTA/videos
UCoMdktPbSTixAyNGwb-UYkQ,Sky News,work_career_education,2,1,94101,78098,https://www.youtube.com/channel/UCoMdktPbSTixAyNGwb-UYkQ/videos
UCCsREoj8rSRkEvxWqxr74rQ,Cybernews,technology_ai,1,1,93876,93876,https://www.youtube.com/channel/UCCsREoj8rSRkEvxWqxr74rQ/videos
UCCwUTfKeDj4p9uTNrn9U6Sw,BBC Archive,everyday_history,1,1,92255,92255,https://www.youtube.com/channel/UCCwUTfKeDj4p9uTNrn9U6Sw/videos
UCVF60kVeMmrSrbmgZoALkQw,The Transit Diaries,everyday_history,1,1,90735,90735,https://www.youtube.com/channel/UCVF60kVeMmrSrbmgZoALkQw/videos
UCM_VDJbYR-i2zVuH5dxI3Uw,The Hidden History Project,everyday_history,1,1,89669,89669,https://www.youtube.com/channel/UCM_VDJbYR-i2zVuH5dxI3Uw/videos
UCFU0fJOB4cXWeqG1pwhcg4g,Back in Time,everyday_history,3,3,89386,246,https://www.youtube.com/channel/UCFU0fJOB4cXWeqG1pwhcg4g/videos
UCNjPtOCvMrKY5eLwr_-7eUg,Alux.com,economic_explainers,1,1,89351,89351,https://www.youtube.com/channel/UCNjPtOCvMrKY5eLwr_-7eUg/videos
UC4UVmkFWcqT6aHPG6tRAlvA,Cheatham Media,consumer_systems,1,1,88874,88874,https://www.youtube.com/channel/UC4UVmkFWcqT6aHPG6tRAlvA/videos
UC06KL-Br-0EJNgbhvCHh2EQ,WILD Nature - Free Documentary,nature_animals|wildlife_documentaries,3,3,88472,83610,https://www.youtube.com/channel/UC06KL-Br-0EJNgbhvCHh2EQ/videos
UCD8g_HsWfrBUmm-EepMaHHg,Hidden Film,practical_lifestyle,1,1,87928,87928,https://www.youtube.com/channel/UCD8g_HsWfrBUmm-EepMaHHg/videos
UC42T20axeJ0I8Htezap9PiQ,Monstrous Machines,history_civilization,1,1,87689,87689,https://www.youtube.com/channel/UC42T20axeJ0I8Htezap9PiQ/videos
UC3vnHYOJk10ixaOrbgEhvLQ,Wayne Turner,practical_lifestyle,1,1,87681,87681,https://www.youtube.com/channel/UC3vnHYOJk10ixaOrbgEhvLQ/videos
UCBH8K4CGLlawdLMQsCS86xg,Ai with Gary,history_reconstruction,1,1,87607,87607,https://www.youtube.com/channel/UCBH8K4CGLlawdLMQsCS86xg/videos
UCc8mgmxzl_Yhf9PlvElZ68w,Marissa Van,work_career_education,1,1,87578,87578,https://www.youtube.com/channel/UCc8mgmxzl_Yhf9PlvElZ68w/videos
UCu6WUWDl9tx7bn2e8jy7sNw,Yudi J,practical_lifestyle,1,1,87490,87490,https://www.youtube.com/channel/UCu6WUWDl9tx7bn2e8jy7sNw/videos
UC3XtX9yT-EReSQJvzWVdnXg,RaseliaN,internet_mysteries,1,1,87392,87392,https://www.youtube.com/channel/UC3XtX9yT-EReSQJvzWVdnXg/videos
UCD_DaKNac0Ta-2PeHuoQ1uA,Senator Bernie Sanders,work_career_education,1,0,86966,86966,https://www.youtube.com/channel/UCD_DaKNac0Ta-2PeHuoQ1uA/videos
UCqBkdAuMACt37Ek6p4BemVA,Social Symone ♡,work_career_education,1,1,86540,86540,https://www.youtube.com/channel/UCqBkdAuMACt37Ek6p4BemVA/videos
UCisHJobjgyF4r8pIB8-bRWw,Vanished History,history_reconstruction,1,1,86494,86494,https://www.youtube.com/channel/UCisHJobjgyF4r8pIB8-bRWw/videos
UCyA2QG2Z1vTqExHXoo8UY6A,History of the Future,speculative_scifi,8,8,85629,10817,https://www.youtube.com/channel/UCyA2QG2Z1vTqExHXoo8UY6A/videos
UCrbT82fJGrSRXkNaxE7aYPQ,World Affairs In Context,work_career_education,1,1,84168,84168,https://www.youtube.com/channel/UCrbT82fJGrSRXkNaxE7aYPQ/videos
UCVogAsASqbceBmQMi1WA39g,ARTE.tv Documentary,technology_ai,1,1,83426,83426,https://www.youtube.com/channel/UCVogAsASqbceBmQMi1WA39g/videos
UC6s0PzYW6byOEtzj0e0iYvw,PutriKiddos,science_engineering,2,0,82898,41769,https://www.youtube.com/channel/UC6s0PzYW6byOEtzj0e0iYvw/videos
UCOBMTKkkVlOi6-zCYg6R9zQ,THE MOVIE ZONE,speculative_scifi,1,1,82469,82469,https://www.youtube.com/channel/UCOBMTKkkVlOi6-zCYg6R9zQ/videos
UCmZ9rAoFzPOKQbYutepd_5g,Michael Burns,psychology_society,1,1,82308,82308,https://www.youtube.com/channel/UCmZ9rAoFzPOKQbYutepd_5g/videos
UCAYwomlsmN0DsPeeumEKFXg,WWMT-TV,work_career_education,1,0,80694,80694,https://www.youtube.com/channel/UCAYwomlsmN0DsPeeumEKFXg/videos
UClgo8akZOVpzeKm1o2oaurQ,Forgotten Labor,everyday_history,1,1,79724,79724,https://www.youtube.com/channel/UClgo8akZOVpzeKm1o2oaurQ/videos
UCt8F7pkSZK56hWBHWZLzQVw,Mike's POV History,history_reconstruction,1,1,79311,79311,https://www.youtube.com/channel/UCt8F7pkSZK56hWBHWZLzQVw/videos
UCMePBDaNUNwp7ETgNpbPR6A,Mystery Archives,internet_mysteries,1,1,78391,78391,https://www.youtube.com/channel/UCMePBDaNUNwp7ETgNpbPR6A/videos
UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,psychology_society,1,1,78087,78087,https://www.youtube.com/channel/UCBi2mrWuNuyYy4gbM6fU18Q/videos
UC1zbeu02sJejIYi8h3mK2Gg,Echo of the Forests,nature_animals,1,1,77739,77739,https://www.youtube.com/channel/UC1zbeu02sJejIYi8h3mK2Gg/videos
UCfi5WDLF5paBigZnKSsPiEw,VICE Vault,geography_logistics,1,1,76633,76633,https://www.youtube.com/channel/UCfi5WDLF5paBigZnKSsPiEw/videos
UCAwfCgYna9kN2XRx0-wObyQ,WUFO - Science Documentaries,science_engineering|speculative_scifi,2,2,76517,76517,https://www.youtube.com/channel/UCAwfCgYna9kN2XRx0-wObyQ/videos
UCzCsyvyrq38R6TnztEzOmgg,ByteMonk,work_career_education,1,1,76365,76365,https://www.youtube.com/channel/UCzCsyvyrq38R6TnztEzOmgg/videos
UCButGmXFqWNU-UxK7umP6yQ,Religious Story TV,history_civilization,1,1,75829,75829,https://www.youtube.com/channel/UCButGmXFqWNU-UxK7umP6yQ/videos
UCGUA1G140MmtPbRnENA5zEA,VISTAAR CINETALKS ,economic_explainers,1,1,74100,74100,https://www.youtube.com/channel/UCGUA1G140MmtPbRnENA5zEA/videos
UC6AwWrRKNrwt83CMJqeTUzw,Mr. Finance,culture_entertainment,1,1,73065,73065,https://www.youtube.com/channel/UC6AwWrRKNrwt83CMJqeTUzw/videos
UCWU1EakN5da6jXrOkrU3yFg,Money Degree,economic_explainers,1,1,71687,71687,https://www.youtube.com/channel/UCWU1EakN5da6jXrOkrU3yFg/videos
UCdR7eGozLjafYMTd2BFnJaQ,Youri van Hofwegen,history_reconstruction,1,1,70864,70864,https://www.youtube.com/channel/UCdR7eGozLjafYMTd2BFnJaQ/videos
UC8JT2m0mKEgvEtie3JNKwew,Naked Science,nature_animals|speculative_scifi,2,2,70773,70773,https://www.youtube.com/channel/UC8JT2m0mKEgvEtie3JNKwew/videos
UCAMvT4Hv3cjmqYilDhuDS_A,Parseca,speculative_scifi,1,1,70245,70245,https://www.youtube.com/channel/UCAMvT4Hv3cjmqYilDhuDS_A/videos
UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,work_career_education,1,1,70063,70063,https://www.youtube.com/channel/UCm5iBOcQ0GET_2FqFI61QDA/videos
UC-WT_x7Tpo-C1_XNJFik4ag,Dead Signal,everyday_history,1,1,69105,69105,https://www.youtube.com/channel/UC-WT_x7Tpo-C1_XNJFik4ag/videos
UCsmnfJ6534x5vFxn0nSYVog,DarkWaters9,internet_mysteries,2,2,69098,53088,https://www.youtube.com/channel/UCsmnfJ6534x5vFxn0nSYVog/videos
UCJuyiB0GT9-q92gC_M3XLpg,Indie Rights Movies For Free,speculative_scifi,1,1,68788,68788,https://www.youtube.com/channel/UCJuyiB0GT9-q92gC_M3XLpg/videos
UCLXo7UDZvByw2ixzpQCufnA,Vox,psychology_society,1,1,68574,68574,https://www.youtube.com/channel/UCLXo7UDZvByw2ixzpQCufnA/videos
UCjgHF4-QRf-nX2XDatoHpAA,Flevo Mapping,speculative_scifi,1,1,68195,68195,https://www.youtube.com/channel/UCjgHF4-QRf-nX2XDatoHpAA/videos
UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League,history_reconstruction,1,1,66007,66007,https://www.youtube.com/channel/UCNAf1k0yIjyGu3k9BwAg3lg/videos
UCfw1-6hsu5f6vqNOyHzW39A,Nitish Rajput Snippet,crime_scams_mystery,1,0,64766,64766,https://www.youtube.com/channel/UCfw1-6hsu5f6vqNOyHzW39A/videos
UCmB6U6fVkEaUpOI-_5uRjZA,Study Glows,economic_explainers,1,1,63220,63220,https://www.youtube.com/channel/UCmB6U6fVkEaUpOI-_5uRjZA/videos
